Date,Close,High,Low,Open,Volume,Target,Negative,Neutral,Positive
2024-05-07,177.80999755859375,183.259994506836,177.39999389648438,182.3999938964844,75045900.0,0,0.0,1.0,0.0
2024-05-08,174.72000122070312,176.05999755859375,170.14999389648438,171.58999633789062,79969500.0,0,0.0,1.0,0.0
2024-05-09,171.97000122070312,175.6199951171875,171.3699951171875,175.00999450683594,65950300.0,0,0.0,1.0,0.0
2024-05-10,168.47000122070312,173.05999755859375,167.75,173.0500030517578,72627200.0,1,0.0,1.0,0.0
2024-05-13,171.88999938964844,175.39999389648438,169.0,170.0,67018900.0,1,0.1298738608049645,0.7095276283452672,0.1605985158684511
2024-05-14,177.5500030517578,179.49000549316406,174.07000732421875,174.5,86407400.0,0,0.1126474184484159,0.7821367726597475,0.1052157990162216
2024-05-15,173.99000549316406,180.0,173.11000061035156,179.89999389648438,79663000.0,1,0.1589297396811627,0.6302495637764933,0.2108206895182448
2024-05-16,174.83999633789062,175.7899932861328,171.42999267578125,174.10000610351562,59812200.0,1,0.1710318299755655,0.6629405345727248,0.1660276450134321
2024-05-17,177.4600067138672,179.6300048828125,172.75,173.5500030517578,77445800.0,0,0.0,1.0,0.0
2024-05-20,174.9499969482422,177.75,173.52000427246094,177.55999755859375,61727400.0,1,0.0,1.0,0.0
2024-05-21,186.6000061035156,186.8800048828125,174.7100067138672,175.50999450683594,115266500.0,0,0.1772578943642885,0.613001472470192,0.2097406300188383
2024-05-22,180.11000061035156,183.8000030517578,178.1199951171875,182.8500061035156,88313500.0,0,0.2363061837863419,0.5914663117183407,0.1722275014502216
2024-05-23,173.74000549316406,181.8999938964844,173.25999450683594,181.8000030517578,71975500.0,1,0.234261330059969,0.6454650878771284,0.1202735793512925
2024-05-24,179.24000549316406,180.0800018310547,173.72999572753906,174.83999633789062,65479700.0,0,0.136265846484307,0.7003040973495205,0.1634300550410474
2024-05-28,176.75,178.25,173.16000366210938,176.39999389648438,59736600.0,0,0.0,1.0,0.0
2024-05-29,176.19000244140625,178.14999389648438,173.92999267578125,174.19000244140625,54782600.0,1,0.0,1.0,0.0
2024-05-30,178.7899932861328,182.6699981689453,175.3800048828125,178.5800018310547,77784800.0,0,0.0,1.0,0.0
2024-05-31,178.0800018310547,180.32000732421875,173.82000732421875,178.5,67314600.0,0,0.2002831609431099,0.6737984461731141,0.1259183842991516
2024-06-03,176.2899932861328,182.63999938964844,174.49000549316406,178.1300048828125,68568900.0,0,0.1230951171635008,0.7383556019023315,0.1385492917271507
2024-06-04,174.77000427246094,177.75999450683594,174.0,174.77999877929688,60056300.0,1,0.1729341043209938,0.702526876249636,0.124539018631057
2024-06-05,175.0,176.14999389648438,172.1300048828125,175.35000610351562,57953800.0,1,0.0945667525241586,0.8095017208046411,0.0959315263036976
2024-06-06,177.94000244140625,179.72999572753906,172.72999572753906,174.60000610351562,69887000.0,0,0.0,1.0,0.0
2024-06-07,177.47999572753906,179.35000610351562,175.5800018310547,176.1300048828125,56244900.0,0,0.0,1.0,0.0
2024-06-10,173.7899932861328,178.57000732421875,173.1699981689453,176.05999755859375,50869700.0,0,0.0,1.0,0.0
2024-06-11,170.66000366210938,174.75,167.41000366210938,173.9199981689453,64761900.0,1,0.203657768796149,0.7319481607862979,0.064394063516327
2024-06-12,177.2899932861328,180.5500030517578,169.8000030517578,171.1199951171875,90389400.0,1,0.1248280172440297,0.8103449685116765,0.0648270132759399
2024-06-13,182.47000122070312,191.0800018310547,181.22999572753903,188.38999938964844,118984100.0,0,0.0342769149212625,0.9030593111993858,0.0626637677670535
2024-06-14,178.00999450683594,186.0,176.9199981689453,185.8000030517578,82038200.0,1,0.1062207134467272,0.8198871070958911,0.0738921805659591
2024-06-17,187.44000244140625,188.8099975585937,177.0,177.9199981689453,109786100.0,0,0.0,1.0,0.0
2024-06-18,184.8600006103516,187.1999969482422,182.3699951171875,186.5599975585937,68982300.0,0,0.0,1.0,0.0
2024-06-20,181.57000732421875,185.2100067138672,179.66000366210938,184.67999267578125,55893100.0,1,0.1460648597524182,0.7412999430506556,0.1126351970728616
2024-06-21,183.009994506836,183.9499969482422,180.69000244140625,182.3000030517578,63029500.0,0,0.1097718970253249,0.7559665700989915,0.1342615399606685
2024-06-24,182.5800018310547,188.8000030517578,182.5500030517578,184.97000122070312,61992100.0,1,0.1355974472698018,0.7292451541061684,0.1351573867973326
2024-06-25,187.3500061035156,187.97000122070312,182.009994506836,184.3999938964844,63678300.0,1,0.1645828569105043,0.7358085956951388,0.0996085440561846
2024-06-26,196.3699951171875,197.759994506836,186.3600006103516,186.5399932861328,95737100.0,1,0.0,1.0,0.0
2024-06-27,197.4199981689453,198.72000122070312,194.0500030517578,195.1699981689453,72746500.0,1,0.0,1.0,0.0
2024-06-28,197.8800048828125,203.1999969482422,195.259994506836,199.5500030517578,95438100.0,1,0.2184727054438631,0.7131414653416349,0.0683858236767653
2024-07-01,209.8600006103516,213.22999572753903,200.8500061035156,201.0200042724609,135691400.0,1,0.2278334257405946,0.5646508958890412,0.2075156800831957
2024-07-02,231.259994506836,231.3000030517578,218.0599975585937,218.88999938964844,205047900.0,1,0.3169835316032245,0.464991823395661,0.2180246456085435
2024-07-03,246.38999938964844,248.3500061035156,234.25,234.5599975585937,166561500.0,1,0.1866605528484178,0.5459874607129362,0.267351982138645
2024-07-05,251.5200042724609,252.3699951171875,242.4600067138672,249.8099975585937,154501200.0,1,0.1645706682763469,0.6148856277226384,0.220543696725377
2024-07-08,252.94000244140625,259.44000244140625,244.57000732421875,247.7100067138672,157219600.0,1,0.1605211184584704,0.600219152112966,0.2392597338268405
2024-07-09,262.3299865722656,265.6099853515625,250.3000030517578,251.0,160210900.0,1,0.297984757932727,0.537397300423595,0.1646179465282329
2024-07-10,263.260009765625,267.5899963378906,257.8599853515625,262.79998779296875,128519400.0,0,0.1779422025025543,0.5782318603214094,0.2438259395263836
2024-07-11,241.02999877929688,271.0,239.6499938964844,263.29998779296875,221707300.0,1,0.2726596138608581,0.6868496551424004,0.0404907423737592
2024-07-12,248.22999572753903,251.83999633789065,233.08999633789065,235.8000030517578,155955800.0,1,0.2534589259960998,0.5839334831663097,0.1626075888120343
2024-07-15,252.63999938964844,265.6000061035156,251.72999572753903,255.97000122070312,146912900.0,1,0.205450105978543,0.6622079478246801,0.1323419441807362
2024-07-16,256.5599975585937,258.6199951171875,245.8000030517578,255.3099975585937,126332500.0,0,0.0,1.0,0.0
2024-07-17,248.5,258.4700012207031,246.17999267578125,252.72999572753903,115584800.0,1,0.0,1.0,0.0
2024-07-18,249.22999572753903,257.1400146484375,247.1999969482422,251.08999633789065,110869000.0,0,0.0,1.0,0.0
2024-07-19,239.1999969482422,249.44000244140625,236.8300018310547,247.7899932861328,87403900.0,1,0.0,1.0,0.0
2024-07-22,251.509994506836,253.2100067138672,243.75,244.2100067138672,101225400.0,0,0.0,1.0,0.0
2024-07-23,246.3800048828125,255.759994506836,245.6300048828125,253.6000061035156,111928200.0,0,0.2479302987296368,0.6257649031032597,0.1263048012927377
2024-07-24,215.9900054931641,225.9900054931641,214.7100067138672,225.4199981689453,167942900.0,1,0.3919903683311865,0.5237231610645507,0.0842864672455273
2024-07-25,220.25,226.0,216.22999572753903,216.8000030517578,100636500.0,0,0.2197940437474887,0.6131971796143858,0.1670087745989971
2024-07-26,219.8000030517578,222.27999877929688,215.3300018310547,221.19000244140625,94604100.0,1,0.0,1.0,0.0
2024-07-29,232.1000061035156,234.2700042724609,224.6999969482422,224.8999938964844,129201800.0,0,0.0,1.0,0.0
