Date,Close,High,Low,Open,Volume,Target,Negative,Neutral,Positive
2024-05-07,188.759994506836,189.94000244140625,187.3099975585937,188.9199981689453,34048900.0,0,0.0,1.0,0.0
2024-05-08,188.0,188.42999267578125,186.38999938964844,187.44000244140625,26136400.0,1,0.0,1.0,0.0
2024-05-09,189.5,191.6999969482422,187.44000244140625,188.8800048828125,43368400.0,0,0.0,1.0,0.0
2024-05-10,187.47999572753903,189.88999938964844,186.92999267578125,189.1600036621093,34141800.0,0,0.0,1.0,0.0
2024-05-13,186.57000732421875,188.3099975585937,185.3600006103516,188.0,24898600.0,1,0.0902191612114488,0.7919629669457249,0.1178178715688684
2024-05-14,187.07000732421875,187.72000122070312,183.4499969482422,183.82000732421875,38698200.0,0,0.0469561842697972,0.7991297091358314,0.1539141050465944
2024-05-15,185.9900054931641,186.72000122070312,182.72999572753903,185.97000122070312,75459900.0,0,0.0468576956039323,0.755025798689323,0.1981165039168678
2024-05-16,183.6300048828125,187.3099975585937,183.4600067138672,185.6000061035156,38834500.0,1,0.0705618283215592,0.728519396912139,0.200918775216139
2024-05-17,184.6999969482422,185.3000030517578,183.3500061035156,183.759994506836,33175700.0,0,0.0,1.0,0.0
2024-05-20,183.5399932861328,186.6699981689453,183.27999877929688,184.33999633789065,30511800.0,0,0.0,1.0,0.0
2024-05-21,183.1499938964844,183.259994506836,180.75,182.3000030517578,50839100.0,0,0.1210786006771291,0.7441543696442293,0.1347670171131853
2024-05-22,183.1300048828125,185.22000122070312,181.97000122070312,183.8800048828125,28148800.0,0,0.1246871640823683,0.7302623492518427,0.1450504861036682
2024-05-23,181.0500030517578,184.759994506836,180.0800018310547,183.6600036621093,33670200.0,0,0.074026960062754,0.7503644605929349,0.1756085813203011
2024-05-24,180.75,182.44000244140625,180.3000030517578,181.6499938964844,27434100.0,1,0.0004156582032007,0.8687161031088889,0.1308682448982764
2024-05-28,182.1499938964844,182.2400054931641,179.49000549316406,179.92999267578125,29927000.0,0,0.0,1.0,0.0
2024-05-29,182.0200042724609,184.0800018310547,181.5500030517578,181.6999969482422,32009300.0,0,0.0,1.0,0.0
2024-05-30,179.32000732421875,181.33999633789065,178.36000061035156,181.3099975585937,29249200.0,0,0.0823625555163189,0.5440854428898092,0.3735520097780712
2024-05-31,176.44000244140625,179.2100067138672,173.8699951171875,178.3000030517578,58903900.0,1,0.0401885488043544,0.6572594490049007,0.302552008233297
2024-06-03,178.33999633789062,178.6999969482422,175.9199981689453,177.6999969482422,30786600.0,1,0.0417502893121462,0.6966920802988796,0.2615576164520547
2024-06-04,179.33999633789062,179.82000732421875,176.44000244140625,177.63999938964844,27198400.0,1,0.0435138115640908,0.6699272376604879,0.2865589383326477
2024-06-05,181.27999877929688,181.5,178.75,180.10000610351562,32116400.0,1,0.0456295689735379,0.8065953160300926,0.1477751112601983
2024-06-06,185.0,185.0,181.4900054931641,181.75,31371200.0,0,0.0,1.0,0.0
2024-06-07,184.3000030517578,186.2899932861328,183.3600006103516,184.8999938964844,28021500.0,1,0.0,1.0,0.0
2024-06-10,187.0599975585937,187.22999572753903,183.7899932861328,184.07000732421875,34494500.0,1,0.0711474856934924,0.6573225148157101,0.2715300027827757
2024-06-11,187.22999572753903,187.7700042724609,184.5399932861328,187.0599975585937,27265100.0,0,0.038642969908474,0.6714947888266369,0.2898622442426383
2024-06-12,186.88999938964844,188.3500061035156,185.42999267578125,188.0200042724609,33984200.0,0,0.0560477419993535,0.8209966524929206,0.1229556088255484
2024-06-13,183.8300018310547,187.6699981689453,182.6699981689453,186.08999633789065,39721500.0,0,0.0317516075225521,0.7283957952404136,0.2398525950596139
2024-06-14,183.6600036621093,183.72000122070312,182.22999572753903,183.0800018310547,25456400.0,1,0.0154972357230995,0.6941889369346004,0.2903138258836513
2024-06-17,184.0599975585937,185.0,181.22000122070312,182.5200042724609,35601900.0,0,0.0,1.0,0.0
2024-06-18,182.8099975585937,184.2899932861328,181.42999267578125,183.7400054931641,36659200.0,1,0.0,1.0,0.0
2024-06-20,186.1000061035156,186.509994506836,182.72000122070312,182.9100036621093,44726800.0,1,0.0348050005223527,0.8027769634399874,0.1624180288636523
2024-06-21,189.0800018310547,189.27999877929688,185.8600006103516,187.8000030517578,72931800.0,0,0.1259660387650598,0.7140216405086406,0.1600123233726175
2024-06-24,185.57000732421875,191.0,185.3300018310547,189.3300018310547,50610400.0,1,0.0778467334214042,0.7087654777779973,0.2133877832409351
2024-06-25,186.33999633789065,188.83999633789065,185.4199981689453,186.8099975585937,45898500.0,1,0.0334028850809839,0.7693642563847013,0.1972328543367575
2024-06-26,193.6100006103516,194.8000030517578,186.259994506836,186.9199981689453,65103900.0,1,0.0,1.0,0.0
2024-06-27,197.8500061035156,199.83999633789065,194.1999969482422,195.009994506836,74397500.0,0,0.1148883839180076,0.7802394858699648,0.1048721297160007
