Date,Close,High,Low,Open,Volume,Target,Negative,Neutral,Positive
2024-06-03,497.44,498.68,493.07,494.13,2795265.0,1,9.58011288929537e-05,0.8816467970609665,0.1182574162606518
2024-06-04,505.49,508.27,494.59,498.56,3178436.0,0,0.1318168822830252,0.4488210862594303,0.4193620490616438
2024-06-05,503.12,509.1,498.8,508.7,2464359.0,0,0.0002009874505409,0.7907352329087491,0.209063791796467
2024-06-06,501.92,504.695,497.28,503.65,2419608.0,0,0.0002450254113768,0.9332087735335032,0.0665462020308495
2024-06-07,490.69,502.86,490.42,502.04,3416349.0,1,0.0413474199145425,0.8328385575165677,0.1258140285025417
2024-06-10,495.0,495.39,486.19,491.0,3332892.0,1,0.0005697018182632,0.8773744659653555,0.122055818779548
2024-06-11,496.22,497.78,490.285,490.86,4599726.0,0,0.000221633204929,0.8334862678209902,0.166292097067829
2024-06-12,493.07,500.0,487.415,500.0,4048214.0,1,0.1930290868147346,0.7638967824131149,0.043074117133301
2024-06-13,497.3,502.0,484.38,490.28,4951694.0,0,0.0011909300253023,0.9235789357584768,0.0752301224149992
2024-06-14,497.12,497.85,491.73,496.83,3188374.0,0,0.1012173481984035,0.791616490708192,0.1071661621335806
2024-06-17,489.23,493.12,488.695,491.33,2407684.0,0,0.0448647942166051,0.8987823306149949,0.05635287851793
2024-06-18,481.05,491.655,479.04,490.71,3692708.0,1,0.0001174323624422,0.9952833950519562,0.0045991797684336
2024-06-20,484.52,485.92,478.11,480.04,5258232.0,0,0.1098138098860714,0.8657239383757236,0.0244622420500444
2024-06-21,482.59,488.3,480.59,484.44,6775974.0,1,0.0537117354387014,0.7777140963623728,0.1685741664995286
2024-06-24,489.98,490.89,484.5,488.86,5139763.0,0,0.0023351836537091,0.5883034132662159,0.4093614077762847
2024-06-25,484.5,490.64,480.6,490.64,3209889.0,0,0.1941015406527737,0.7986671695485711,0.0072312972982444
2024-06-26,484.04,487.44,481.47,484.5,3153096.0,1,0.0728031758528538,0.7604668278054305,0.1667299908931661
2024-06-27,486.44,488.975,482.05,485.05,2992070.0,1,3.001572867987853e-05,0.9970736751953762,0.0028962828090849
2024-06-28,509.26,509.4,489.405,496.37,22734197.0,0,0.155418443609548,0.8042477687038557,0.0403337748363001
2024-07-01,494.65,508.91,492.891,506.745,4523141.0,1,0.0007830505468959,0.6103305246202126,0.388886429552349
2024-07-02,498.24,498.47,493.39,494.26,3312171.0,0,0.0770836802802431,0.7091432106910903,0.2137731162693293
2024-07-03,489.89,498.08,486.52,497.12,2239210.0,0,0.1737558282786271,0.8157212871268106,0.0105228896609332
2024-07-05,488.01,489.67,484.5,489.0,3498996.0,1,3.530971213194789e-07,0.9997964203357697,0.0002032328252425
2024-07-08,489.34,493.88,486.17,489.19,3450841.0,1,0.1377871824666669,0.6936623468451824,0.168550505247064
2024-07-09,492.11,495.4,486.09,488.33,3057284.0,1,0.0498309705877422,0.6495568971002618,0.3006121322866349
2024-07-10,500.93,501.5,490.1201,490.94,3189837.0,1,0.1511323265671521,0.7948601163312561,0.0540075630457522
2024-07-11,504.36,508.73,497.7,497.7,3536225.0,1,0.3220469899263133,0.6486092120273192,0.0293437982698302
2024-07-12,511.53,514.57,503.43,506.92,3570624.0,1,0.0405298824249783,0.8069614237235234,0.1525086877393748
2024-07-15,515.37,530.83,513.8,524.24,5127979.0,1,0.2099414930706231,0.6556035427107265,0.1344549645089045
2024-07-16,548.87,549.92,527.13,533.9,11061994.0,1,0.2432690900596885,0.4453693401765953,0.3113615622194861
2024-07-17,573.28,573.61,551.3,554.0,10330780.0,0,0.2086696637680807,0.500869059129267,0.2904612702315012
2024-07-18,564.34,581.5,561.4201,564.5,6834821.0,1,0.1407000881321284,0.4479585174884857,0.411341396606376
2024-07-19,565.33,569.9,561.54,567.12,4290440.0,0,0.0980741915142442,0.7428111640681891,0.1591146508444353
2024-07-22,558.53,564.25,557.08,563.05,3377308.0,0,0.0588367618545987,0.7302491958174422,0.2109140267252043
2024-07-23,554.7,558.835,552.8102,558.79,2785570.0,1,0.036678360406718,0.7537950940623735,0.2095265403395387
2024-07-24,559.75,561.13,553.02,560.0,3156232.0,0,0.0949686591748502,0.4750878381997153,0.4299434983695391
2024-07-25,559.68,569.89,558.58,562.0,3102947.0,1,0.2320992096671429,0.5436803573627591,0.2242204564122816
2024-07-26,569.72,579.13,560.0,560.0,3202023.0,0,0.2159684910025297,0.4466224170064805,0.3374090854372298
2024-07-29,566.75,571.35,561.76,565.71,2965169.0,1,0.0916963912380487,0.7648874607399063,0.1434161441290078
2024-07-30,576.33,579.4299,565.99,566.9,4139053.0,0,0.0708043467314371,0.6096655023349058,0.3195301157071526
2024-07-31,576.16,580.9032,562.32,565.44,4713230.0,0,0.2483402108232321,0.5580454322043805,0.193614378633659
2024-08-01,572.77,587.5,567.1,577.2,3680778.0,1,0.1251141905017725,0.7493734101594782,0.1255123786692138
2024-08-02,589.83,591.54,575.25,582.33,5094041.0,0,0.0057411617042229,0.5586826476503424,0.4355761825964388
2024-08-05,569.96,586.82,566.7624,582.12,4587352.0,0,0.2010564574350652,0.4013339747232294,0.3976095363437707
2024-08-06,568.35,577.52,562.53,568.21,3216525.0,0,0.0004641040116742,0.4725651750556305,0.5269707154948264
